,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.16560006141662598,0.00039997100830078123,0.9197882736156352,0.9228418839028215,1,"(30,)",5,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 5, 'NN__alpha': 1}",130,0.9166666666666666,0.9220977596741344,0.9308943089430894,0.9215885947046843,0.9103869653767821,0.9241730279898219,0.9226069246435845,0.9241730279898219,0.9183673469387755,0.9221770091556459,0.0185752414159945,0.0004898624411217046,0.0068060190325701505,0.001105477478018486
12,0.17739996910095215,0.0006000518798828125,0.9185667752442996,0.9211118108764721,1,"(30,)",10,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 10, 'NN__alpha': 1}",134,0.9085365853658537,0.9236252545824847,0.926829268292683,0.9180244399185336,0.9124236252545825,0.9246819338422392,0.9164969450101833,0.9211195928753181,0.9285714285714286,0.9181078331637843,0.04284201710261457,0.0004899403160383116,0.00788672908897419,0.002742953858297481
13,0.20520005226135254,0.0009999275207519531,0.9389250814332247,0.9419787153519472,1,"(30,)",15,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 15, 'NN__alpha': 1}",92,0.926829268292683,0.9434826883910387,0.9471544715447154,0.939918533604888,0.9368635437881874,0.9399491094147583,0.9389002036659878,0.9440203562340967,0.9448979591836735,0.9425228891149542,0.033126371832378355,0.0,0.0071304569625707265,0.0017372395672164537
14,0.19920001029968262,0.0005999565124511719,0.9364820846905537,0.9412662988238105,1,"(30,)",17,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 17, 'NN__alpha': 1}",107,0.926829268292683,0.9429735234215886,0.943089430894309,0.9394093686354379,0.9389002036659878,0.9435114503816794,0.9327902240325866,0.9394402035623409,0.9408163265306122,0.940996948118006,0.023198303335001644,0.0004898624411217046,0.005920569362339096,0.0017210859813634018
15,0.15880002975463867,0.0005999565124511719,0.9385179153094463,0.9429964752860949,1,"(30,)",20,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 20, 'NN__alpha': 1}",95,0.9288617886178862,0.9439918533604889,0.9491869918699187,0.9394093686354379,0.9389002036659878,0.9470737913486005,0.9327902240325866,0.9414758269720102,0.9428571428571428,0.943031536113937,0.041082349351809766,0.0004898624411217046,0.007199017935914376,0.00256110204656182
16,0.24639997482299805,0.0008000373840332031,0.9405537459283387,0.9442183156371161,1,"(30,)",24,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 24, 'NN__alpha': 1}",76,0.9349593495934959,0.945010183299389,0.9512195121951219,0.9419551934826884,0.9307535641547862,0.9480916030534351,0.9409368635437881,0.9440203562340967,0.9448979591836735,0.9420142421159715,0.05137554499363747,0.000400018706226792,0.007214836772531443,0.002264873493230231
17,0.22639994621276854,0.0007999420166015625,0.9389250814332247,0.9452357648944227,1,"(30,)",26,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 26, 'NN__alpha': 1}",92,0.9369918699186992,0.9445010183299389,0.9471544715447154,0.9419551934826884,0.9307535641547862,0.9486005089058525,0.9368635437881874,0.9460559796437659,0.9428571428571428,0.9450661241098678,0.03166451040966603,0.00039997100830078123,0.005621291707252059,0.0021598626713189837
18,0.2191999912261963,0.0006000041961669922,0.9401465798045603,0.9460502733753232,1,"(30,)",28,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 28, 'NN__alpha': 1}",80,0.9390243902439024,0.9455193482688391,0.9512195121951219,0.9434826883910387,0.9307535641547862,0.9496183206106871,0.9389002036659878,0.9465648854961832,0.9408163265306122,0.9450661241098678,0.033426908161606,0.0004899013824479931,0.006546204815918491,0.0020415048667901258
19,0.26579999923706055,0.0004000663757324219,0.9413680781758957,0.9463559794924606,1,"(30,)",30,"{'NN__hidden_layer_sizes': (30,), 'ica__n_components': 30, 'NN__alpha': 1}",58,0.9369918699186992,0.9465376782077393,0.9532520325203252,0.9445010183299389,0.9327902240325866,0.9501272264631043,0.9409368635437881,0.9470737913486005,0.9428571428571428,0.9435401831129197,0.06727374893557095,0.0004899792418945042,0.006878781342001456,0.0022864891061642086
20,2.684999942779541,0.0007999897003173828,0.9108306188925082,0.9080810221688778,1,"(60, 60)",3,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 3, 'NN__alpha': 1}",138,0.9126016260162602,0.9058044806517311,0.9166666666666666,0.9042769857433809,0.9083503054989817,0.9068702290076336,0.9063136456211812,0.9094147582697201,0.9102040816326531,0.9140386571719227,0.6045768846352707,0.0003999948608169695,0.0035830791014883332,0.0034173563262062953
21,2.571600008010864,0.0013999462127685547,0.9218241042345277,0.9235545594425518,1,"(60, 60)",5,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 5, 'NN__alpha': 1}",123,0.9227642276422764,0.9256619144602851,0.926829268292683,0.9205702647657841,0.9185336048879837,0.926208651399491,0.9205702647657841,0.92264631043257,0.9204081632653062,0.9226856561546287,0.664394094759818,0.0004898235152673564,0.0028415552465510126,0.0020962382112887897
22,2.785000038146973,0.0008000373840332031,0.9356677524429967,0.9391314313236349,1,"(60, 60)",10,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 10, 'NN__alpha': 1}",111,0.9349593495934959,0.9470468431771895,0.943089430894309,0.9383910386965377,0.9368635437881874,0.9414758269720102,0.9409368635437881,0.9496183206106871,0.9224489795918367,0.9191251271617498,0.7516297009616624,0.000400018706226792,0.007199504294019307,0.010760345441913328
23,3.150000047683716,0.0007999897003173828,0.9381107491856677,0.946558298651586,1,"(60, 60)",15,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 15, 'NN__alpha': 1}",102,0.9288617886178862,0.9439918533604889,0.943089430894309,0.9404276985743381,0.9409368635437881,0.9470737913486005,0.9409368635437881,0.9521628498727736,0.936734693877551,0.9491353001017294,1.1455122810438136,0.0003999948608169695,0.005066882229306876,0.00406173761646364
24,2.7655999660491943,0.0010000228881835937,0.9421824104234527,0.9462538879087342,1,"(60, 60)",17,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 17, 'NN__alpha': 1}",45,0.943089430894309,0.9501018329938901,0.9491869918699187,0.9429735234215886,0.9409368635437881,0.9435114503816794,0.9348268839103869,0.9460559796437659,0.9428571428571428,0.9486266531027467,0.7873876915563544,1.1680077279964342e-07,0.004605534591770172,0.002784155831987857
