num_clusters,LL,AMI,ACC,SHIL,HOMO,COMP,V_MEAS,DS,c-type
1,16.49838846834309,-4.3929539281905504e-16,0.4982044529566675,0.0,-4.3929539281905504e-16,1.0,-8.785907856381105e-16,./ICA/Abalone,GMM
2,20.433053892808694,0.13473470300697066,0.6598036868565956,0.22600899695134757,0.13493976425550913,0.21727483508606238,0.16648381458336325,./ICA/Abalone,GMM
3,22.3770027831082,0.125689363260613,0.6598036868565956,0.3367543375016348,0.13671021372951905,0.12607155755033844,0.13117553393431466,./ICA/Abalone,GMM
4,22.711258776726268,0.12279749587748139,0.660761311946373,0.3415362410511532,0.13844018444907558,0.12335850442622347,0.13046493226910721,./ICA/Abalone,GMM
5,22.859930307232602,0.1223783118130425,0.6710557816614795,0.33249996038009144,0.1585736060801622,0.12302915533099604,0.13855813569489678,./ICA/Abalone,GMM
6,23.06423083344674,0.13359394990781961,0.6703375628441465,0.2785280661832002,0.1959346377897456,0.13430133039470657,0.15936654429398817,./ICA/Abalone,GMM
7,23.039014058503504,0.11607894207850719,0.6693799377543692,0.2841337764360338,0.18852187705179432,0.11686302774395686,0.14428504488774055,./ICA/Abalone,GMM
8,23.286257092825064,0.12921815028942213,0.6835049078285851,0.2433366429249714,0.21711471400496757,0.1300882803516311,0.16269490898994976,./ICA/Abalone,GMM
9,23.31810301056914,0.1188385445802872,0.6813502513765861,0.25614275575742457,0.2156355338697034,0.11977146149975902,0.15400384249234783,./ICA/Abalone,GMM
10,23.281081163182577,0.1254376728498227,0.6684223126645918,0.24183825541551973,0.22784193358863192,0.12649472986734855,0.1626746922581936,./ICA/Abalone,GMM
11,23.50498627443593,0.12133940840578798,0.6930811587263587,0.22296783317426708,0.24120041261488073,0.12242113230856357,0.1624107704169354,./ICA/Abalone,GMM
12,23.554530829837965,0.1127259742419787,0.6921235336365813,0.22024314942057036,0.23273934759252593,0.11389803204904962,0.1529468847161167,./ICA/Abalone,GMM
13,23.61438249674374,0.10690746078090281,0.6899688771845822,0.2011354657476804,0.23643408947694095,0.10809430637180328,0.14836036281827397,./ICA/Abalone,GMM
14,23.600838706586476,0.1064978668785366,0.6868565956428059,0.21051028757716989,0.24480645840599746,0.10772782046647775,0.14961646444449989,./ICA/Abalone,GMM
15,23.62205880871935,0.10650371436306584,0.6863777830979172,0.19827938969208936,0.25514563057823625,0.1077724695762815,0.15153652957681957,./ICA/Abalone,GMM
16,23.626578381513674,0.10885487928487039,0.6921235336365813,0.19756078250053327,0.2621595604472183,0.110212575586236,0.15518497532719608,./ICA/Abalone,GMM
17,23.625872991736863,0.10856365592281171,0.6976298779028011,0.19432476067064228,0.26194236527833026,0.11002465609068039,0.15496061209542877,./ICA/Abalone,GMM
18,23.675497479517297,0.10497741541711424,0.6861383768254729,0.18531883385755446,0.26090460637539525,0.10648616045677099,0.1512434839773363,./ICA/Abalone,GMM
19,23.701496245758054,0.10353290227620983,0.6878142207325832,0.16910590236648218,0.2648054894824568,0.10509360693146458,0.15047002977169757,./ICA/Abalone,GMM
20,23.711206263835773,0.1013603998969045,0.6779985635623653,0.17605027576941654,0.2638017660853333,0.10299453492114627,0.1481483871826502,./ICA/Abalone,GMM
21,23.720099631272753,0.09736004250947275,0.6890112520948048,0.1667998070985625,0.2640326786344465,0.09900792966182571,0.14401324963255432,./ICA/Abalone,GMM
22,23.734793018206453,0.0997716654928399,0.6894900646396935,0.16747502189412786,0.2715431835092519,0.10149936507614486,0.14776577535972305,./ICA/Abalone,GMM
23,23.75691220638638,0.09503513169381987,0.6923629399090256,0.17914285029373134,0.2710098583090002,0.09676049016476487,0.14260555174329373,./ICA/Abalone,GMM
24,23.772200648317398,0.09227142971552721,0.6878142207325832,0.16628122255033273,0.26741456078716536,0.09405370205239434,0.1391620344600574,./ICA/Abalone,GMM
25,23.767727370464492,0.09465945984069081,0.6899688771845822,0.16569565165845349,0.27661842528208563,0.09649751770577183,0.14308148388218014,./ICA/Abalone,GMM
26,23.780826595858816,0.09394497372053347,0.6916447210916926,0.1644783140340196,0.27857157737318805,0.09583428768900944,0.14260838933988554,./ICA/Abalone,GMM
27,23.77579681342294,0.0940926671041605,0.6923629399090256,0.16959769975944988,0.2812826013442945,0.09604374966671234,0.14319400527807297,./ICA/Abalone,GMM
28,23.778501899555714,0.09364279920148391,0.693320564998803,0.1767047887084735,0.2845736599182996,0.09563631313265356,0.1431607668303036,./ICA/Abalone,GMM
29,23.790428862214682,0.09100785526607122,0.6914053148192483,0.1615151566710795,0.2808795309938664,0.09305444773339797,0.13979521050861035,./ICA/Abalone,GMM
35,23.820195026486513,0.08980695515437798,0.691884127364137,0.15043626438308763,0.2905186265473032,0.09220514522440393,0.13998248411476757,./ICA/Abalone,GMM
40,23.836093616021934,0.0908673061942137,0.7050514723485756,0.1667688967146743,0.30589528532410487,0.09350118115835494,0.14322395358413564,./ICA/Abalone,GMM
50,23.882657928935284,0.08405616567495164,0.7081637538903519,0.14841338075764596,0.30670243645187134,0.08718181183956371,0.1357702128047461,./ICA/Abalone,GMM
