,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.46539998054504395,0.0004000663757324219,0.9218241042345277,0.9255894063446368,1,"(15,)",3,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 3, 'NN__alpha': 1}",147,0.9146341463414634,0.9261710794297352,0.9369918699186992,0.9205702647657841,0.9103869653767821,0.9246819338422392,0.9266802443991853,0.9256997455470738,0.9204081632653062,0.930824008138352,0.23704063533494024,0.0004899792418945042,0.009365285562186606,0.0032792335320152026
1,0.8625999450683594,0.0005999565124511719,0.9287459283387622,0.9428949011456395,1,"(15,)",5,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 5, 'NN__alpha': 1}",144,0.9207317073170732,0.9434826883910387,0.9471544715447154,0.9394093686354379,0.9226069246435845,0.9465648854961832,0.9368635437881874,0.944529262086514,0.9163265306122449,0.9404883011190234,0.2610200020126036,0.0004898624411217046,0.011499254060973851,0.002623969330305789
2,0.7164000034332275,0.00040001869201660155,0.9592833876221498,0.9751629560659453,1,"(15,)",10,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 10, 'NN__alpha': 1}",131,0.9552845528455285,0.9745417515274949,0.9634146341463414,0.9760692464358453,0.9633401221995926,0.9745547073791349,0.9613034623217923,0.9760814249363867,0.9530612244897959,0.9745676500508647,0.1584481956473507,0.0004899208473093903,0.004295623009384752,0.0007450098114431168
3,1.2190001010894775,0.0007999420166015625,0.9719055374592834,0.9878867957381591,1,"(15,)",15,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 15, 'NN__alpha': 1}",114,0.9654471544715447,0.9887983706720977,0.9796747967479674,0.9872708757637475,0.9694501018329938,0.9877862595419847,0.9714867617107943,0.9872773536895675,0.9734693877551021,0.9883011190233978,0.46809655942771033,0.00039997100830078123,0.004709140175649725,0.0005938884065358025
4,0.9546000480651855,0.00019998550415039061,0.9702768729641694,0.9897188051416137,1,"(15,)",17,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 17, 'NN__alpha': 1}",120,0.9654471544715447,0.9887983706720977,0.9817073170731707,0.9882892057026477,0.9775967413441955,0.9893129770992366,0.9592668024439919,0.9923664122137404,0.9673469387755103,0.9898270600203459,0.2853948456371916,0.0003999710083007812,0.00821616104856665,0.001419661431165165
5,0.8907999992370605,0.0008000373840332031,0.9686482084690554,0.9909406455980742,1,"(15,)",20,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 20, 'NN__alpha': 1}",123,0.9735772357723578,0.9913441955193483,0.9776422764227642,0.9903258655804481,0.9674134419551935,0.9908396946564886,0.9592668024439919,0.9923664122137404,0.9653061224489796,0.9898270600203459,0.20479289127025815,0.000400018706226792,0.006418739888415709,0.0008745148807095807
6,1.1486000537872314,0.0005999565124511719,0.9751628664495114,0.9906349913043433,1,"(15,)",24,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 24, 'NN__alpha': 1}",66,0.9796747967479674,0.9913441955193483,0.9776422764227642,0.9887983706720977,0.9755600814663951,0.9903307888040712,0.9694501018329938,0.9913486005089058,0.9734693877551021,0.991353001017294,0.26104913916061223,0.0004898624411217046,0.0035267301401335637,0.0009993459032057422
7,1.1146000385284425,0.0005999565124511719,0.9723127035830619,0.9904314807340635,1,"(15,)",26,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 26, 'NN__alpha': 1}",112,0.9695121951219512,0.9887983706720977,0.983739837398374,0.9913441955193483,0.9775967413441955,0.9903307888040712,0.9674134419551935,0.9908396946564886,0.963265306122449,0.9908443540183113,0.5077875836865083,0.0004898624411217046,0.0073784250965213205,0.0008771930886462789
8,1.224399995803833,0.0008000373840332031,0.9727198697068404,0.9907370315391401,1,"(15,)",28,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 28, 'NN__alpha': 1}",104,0.9695121951219512,0.9913441955193483,0.9857723577235772,0.9908350305498982,0.9714867617107943,0.9908396946564886,0.9653767820773931,0.989821882951654,0.9714285714285714,0.9908443540183113,0.3347857188662196,0.000400018706226792,0.006899755701819154,0.0004975553581962146
9,1.1441999912261962,0.0006000041961669922,0.9767915309446255,0.9914496552027441,1,"(15,)",30,"{'NN__hidden_layer_sizes': (15,), 'pca__n_components': 30, 'NN__alpha': 1}",43,0.9817073170731707,0.9923625254582484,0.9857723577235772,0.9913441955193483,0.9755600814663951,0.9903307888040712,0.9714867617107943,0.9923664122137404,0.9693877551020408,0.9908443540183113,0.3057930042167865,0.0004899013824479931,0.006153338453325271,0.0008127913394435813
10,1.069000005722046,0.00040001869201660155,0.9218241042345277,0.9289483927386941,1,"(30,)",3,"{'NN__hidden_layer_sizes': (30,), 'pca__n_components': 3, 'NN__alpha': 1}",147,0.9105691056910569,0.9322810590631364,0.9329268292682927,0.9210794297352343,0.9124236252545825,0.9282442748091603,0.9266802443991853,0.927735368956743,0.926530612244898,0.9354018311291964,0.29198419090353567,0.0004899208473093903,0.0087676130696659,0.004829934148498717
